,ID_transaccion,Rut,Fecha,Monto,Local
435,15044,18172063,2020-01-08 12:59:39.217822587,64089,L1
436,10464,18172063,2020-01-06 06:28:21.796894056,89624,L10
437,12409,18172063,2020-01-05 06:07:52.428652736,45821,L16
438,16187,18172423,2020-01-10 16:49:57.316855028,23933,L12
439,12570,18172423,2020-01-11 09:28:05.112610781,36753,L5
440,11523,18172423,2020-01-06 04:01:32.495324823,21700,L8
441,13461,18172423,2020-01-05 08:57:52.672575006,37633,L15
442,16179,18172423,2020-01-10 12:13:03.283193755,75387,L9
443,18111,18172423,2020-01-02 07:31:56.350922839,81682,L1
444,15483,18172423,2020-01-02 01:39:03.117326611,66173,L8
445,13077,18172423,2020-01-03 01:20:54.248312870,39690,L15
446,21559,18172423,2020-01-02 22:48:55.848442962,45589,L11
447,11923,18172423,2020-01-09 09:51:30.104886576,60748,L17
448,16780,18172423,2020-01-11 11:51:02.590454508,78201,L8
449,19273,18172423,2020-01-11 15:48:01.112285551,13988,L11
450,20181,18172423,2020-01-09 18:31:49.033254736,8671,L13
451,21603,18172423,2020-01-02 17:12:47.184323928,45146,L12
452,16467,18173422,2020-01-09 00:10:39.271485486,8583,L12
453,13023,18173422,2020-01-02 22:07:43.062037564,57463,L9
454,18274,18173422,2020-01-04 11:57:00.863484836,67552,L4
455,21898,18173422,2020-01-06 12:34:07.776241970,64114,L4
456,13961,18173422,2020-01-06 04:37:36.183429547,4095,L12
457,16166,18173422,2020-01-07 11:19:18.825920806,13392,L15
458,22151,18173422,2020-01-04 16:13:18.503943410,84925,L4
459,19578,18173422,2020-01-06 11:00:06.732254654,7194,L14
460,14213,18173422,2020-01-04 18:43:59.629238149,7899,L15
461,17018,18173659,2020-01-11 07:10:16.733067729,37542,L6
462,21549,18173659,2020-01-02 21:20:03.902756321,56137,L13
463,18500,18173659,2020-01-05 00:22:42.842507520,38238,L16
464,11416,18173659,2020-01-11 00:03:58.848686885,52151,L12
465,19467,18173659,2020-01-06 07:58:31.017155866,79957,L7
466,16029,18173659,2020-01-08 06:07:31.353768599,55754,L10
467,15520,18173659,2020-01-01 16:45:51.443206764,20386,L15
468,21586,18173659,2020-01-04 18:20:48.686885112,72094,L1
469,19419,18173659,2020-01-07 16:50:18.391739165,41356,L6
470,16258,18173659,2020-01-04 07:25:15.928124237,53805,L12
471,16399,18173659,2020-01-01 14:49:56.731441580,12728,L11
472,21630,18173659,2020-01-05 07:50:54.394666233,63629,L12
473,20892,18173659,2020-01-11 09:13:55.092283925,56636,L8
474,21775,18173659,2020-01-08 11:57:50.038214489,75031,L1
475,15055,18173659,2020-01-05 03:29:27.655906984,3231,L9
476,14753,18173659,2020-01-05 13:16:44.862183917,38340,L2
477,10672,18173659,2020-01-06 09:47:59.356045206,49111,L9
478,10670,18173659,2020-01-07 10:00:45.076835515,6432,L5
479,22171,18173659,2020-01-07 23:21:49.862590454,54818,L4
480,17699,18173659,2020-01-02 21:56:07.590861045,18530,L4
481,16734,18173659,2020-01-10 10:32:35.866330596,73742,L7
482,18332,18173659,2020-01-09 04:03:45.969591023,35808,L15
483,18986,18173659,2020-01-08 03:26:32.031872510,45087,L3
484,12496,18179408,2020-01-10 20:18:35.798032360,21969,L11
485,14370,18179408,2020-01-05 06:09:09.703227904,6253,L10
486,10274,18179408,2020-01-01 11:03:16.406211887,42306,L12
487,10153,18179408,2020-01-10 13:23:53.384828034,9410,L13
488,15078,18179408,2020-01-10 18:26:32.909992682,33409,L8
489,15191,18179408,2020-01-03 22:57:49.745507764,3154,L10
490,15309,18179408,2020-01-06 05:43:17.186763151,10786,L7
491,14647,18179408,2020-01-03 20:42:35.915115050,75392,L7
492,10369,18179408,2020-01-04 18:53:00.551264330,14976,L1
493,21427,18183589,2020-01-02 05:23:08.893405967,59120,L16
494,21334,18183589,2020-01-01 17:43:48.799089356,19821,L4
495,15146,18183589,2020-01-02 18:59:40.974062931,39865,L17
496,21390,18183589,2020-01-07 13:37:07.205463858,81965,L11
497,15508,18183589,2020-01-06 13:20:29.660948044,30181,L2
498,10900,18183589,2020-01-03 06:54:28.363281567,12192,L13
499,20316,18183589,2020-01-09 23:40:54.931295227,78760,L9
500,17240,18183589,2020-01-06 16:58:09.064151557,8671,L13
501,15279,18183589,2020-01-07 05:23:51.043174241,69739,L10
502,15183,18183589,2020-01-03 02:12:25.231319619,77275,L14
503,19039,18183589,2020-01-10 15:12:04.449142206,19761,L2
504,17825,18183589,2020-01-06 00:53:30.407350191,68794,L1
505,19785,18183589,2020-01-06 04:42:45.281730222,33005,L14
506,12228,18183589,2020-01-10 19:56:42.130254492,60984,L17
507,21193,18188317,2020-01-04 03:21:51.033417351,29768,L14
508,15534,18188317,2020-01-07 01:12:42.501016342,53437,L7
509,21124,18188317,2020-01-08 18:21:37.861614765,49362,L5
510,11821,18188317,2020-01-05 00:53:37.432311570,2501,L11
511,19609,18188317,2020-01-06 01:07:40.427677046,78268,L17
512,19844,18188317,2020-01-05 02:26:21.201723717,38298,L7
513,10521,18188317,2020-01-02 14:56:16.079356045,72233,L13
514,14165,18188317,2020-01-07 13:07:29.890234978,68550,L15
515,13725,18188317,2020-01-06 16:46:33.592975038,75956,L10
516,15756,18188317,2020-01-09 23:15:09.439791853,40031,L12
517,20470,18188317,2020-01-11 10:58:14.332872591,51505,L13
518,14547,18188317,2020-01-03 06:54:28.363281567,57590,L10
519,13692,18188317,2020-01-10 09:50:05.805350028,37649,L17
520,12477,18188317,2020-01-06 01:45:01.390356939,23188,L8
521,20683,18188317,2020-01-04 04:21:05.663875111,25326,L2
522,11719,18188317,2020-01-03 14:13:38.993414098,19120,L12
523,10630,18188317,2020-01-10 18:21:23.811692007,5238,L6
524,12924,18188317,2020-01-11 12:23:14.454833726,87911,L6
525,13766,18191784,2020-01-05 03:39:45.852508334,11973,L1
526,17796,18191784,2020-01-05 05:35:40.564273518,76688,L11
527,14496,18191784,2020-01-06 22:52:19.572322953,21447,L17
528,10697,18191784,2020-01-10 17:33:44.652410765,8908,L6
529,12019,18191784,2020-01-07 16:01:21.957882754,62677,L12
530,15141,18191784,2020-01-10 02:47:39.744694690,55307,L3
531,18838,18191784,2020-01-08 19:17:00.668347020,17607,L15
532,11633,18191784,2020-01-08 17:32:41.427758354,57470,L4
533,18839,18191784,2020-01-06 03:01:00.590291893,47088,L10
534,17122,18191784,2020-01-11 08:32:42.305878526,40885,L2
535,14036,18191784,2020-01-06 20:04:53.877551020,52029,L1
536,14031,18191784,2020-01-01 09:08:38.969021871,78548,L6
537,20688,18191784,2020-01-10 15:39:07.215220749,62833,L2
538,18628,18191784,2020-01-11 08:57:10.522806732,34853,L6
539,19547,18191784,2020-01-06 07:49:30.095129685,82657,L7
540,19993,18191784,2020-01-04 04:58:26.626555004,79902,L6
541,16483,18206999,2020-01-04 12:29:12.727864054,56606,L14
542,18060,18206999,2020-01-03 17:55:10.220343117,40445,L11
543,14271,18206999,2020-01-07 00:30:12.440035775,29353,L2
544,12757,18206999,2020-01-01 03:31:13.030327668,19289,L12
545,18296,18206999,2020-01-11 20:36:30.617123343,71038,L7
546,15439,18206999,2020-01-03 22:39:47.901455402,77119,L9
547,13185,18206999,2020-01-07 20:29:15.069517847,82557,L4
548,17281,18206999,2020-01-10 04:11:22.592080657,4487,L11
549,10574,18206999,2020-01-03 07:49:51.170013822,15527,L3
550,20007,18206999,2020-01-04 18:58:09.649565005,37036,L2
551,13702,18206999,2020-01-11 22:28:33.505163021,34572,L7
552,12639,18206999,2020-01-03 05:30:45.515895601,70869,L12
553,11818,18206999,2020-01-06 04:40:10.732579884,39410,L10
554,20146,18206999,2020-01-10 13:44:29.778030734,8906,L6
555,11277,18206999,2020-01-07 17:25:04.805268721,38384,L13
556,20785,18206999,2020-01-02 07:26:47.252622164,59330,L12
557,19048,18206999,2020-01-03 15:20:37.271322871,63667,L13
558,18799,18209448,2020-01-07 03:44:40.900886250,16684,L10
559,19498,18209448,2020-01-03 01:05:26.953410846,66248,L15
560,14956,18209448,2020-01-07 03:03:28.114480852,57344,L15
561,11378,18209448,2020-01-01 13:55:51.199284494,26953,L17
562,21799,18209448,2020-01-01 11:59:56.487519310,81644,L17
563,21951,18209448,2020-01-09 21:59:10.239856899,54138,L10
564,15695,18209448,2020-01-07 00:09:36.046833075,10713,L7
565,10044,18209448,2020-01-03 07:45:59.346288316,83545,L2
566,15553,18209448,2020-01-11 10:18:18.821042361,11209,L3
567,12220,18209448,2020-01-02 00:03:44.798764127,14893,L2
568,21633,18209448,2020-01-01 18:13:26.114318237,46391,L5
569,15652,18209448,2020-01-03 08:11:44.837791690,56322,L10
570,16693,18209448,2020-01-09 20:03:15.528091714,18077,L14
571,14691,18209448,2020-01-10 21:06:14.957313602,9120,L15
572,11863,18209448,2020-01-04 14:53:27.480282949,28264,L8
573,19828,18229540,2020-01-08 09:49:02.580697617,76886,L13
574,10811,18229540,2020-01-04 02:25:10.952109927,70987,L13
575,18595,18229540,2020-01-09 06:06:07.054232051,37973,L10
576,13724,18229540,2020-01-05 06:55:31.587933978,18686,L5
577,18447,18229540,2020-01-03 00:13:55.970404097,7325,L14
578,14871,18229540,2020-01-03 02:20:08.878770631,34623,L4
579,18979,18229540,2020-01-07 15:22:43.720627693,36480,L2
580,18727,18229540,2020-01-01 00:05:09.098300674,49555,L6
581,19420,18229540,2020-01-10 16:15:10.903325473,55145,L16
582,12507,18229540,2020-01-07 12:50:45.320757785,75740,L7
583,10168,18229540,2020-01-03 23:44:11.630213838,4289,L10
584,14715,18229540,2020-01-10 15:32:40.842344906,34491,L11
585,10750,18233221,2020-01-10 21:46:10.469143832,9741,L8
586,15153,18233221,2020-01-03 03:02:38.939751199,81391,L12
587,10977,18233221,2020-01-07 11:47:38.866574518,26851,L8
588,14814,18233221,2020-01-08 10:48:17.211155378,49889,L17
589,16357,18233221,2020-01-09 20:29:01.019595089,61968,L13
590,11503,18233221,2020-01-10 07:54:11.093584844,48477,L16
591,17959,18233221,2020-01-10 18:38:08.381169200,14902,L8
592,13031,18233221,2020-01-11 17:32:20.352874217,11721,L17
593,19855,18233221,2020-01-01 01:31:26.494836978,52094,L12
594,15949,18233221,2020-01-02 02:49:53.218960891,20125,L6
595,18778,18233221,2020-01-04 23:56:57.351004146,48328,L16
596,10169,18233221,2020-01-05 23:23:21.187088381,21681,L13
597,19589,18233221,2020-01-08 04:23:12.113179933,79078,L5
598,11860,18233221,2020-01-01 00:32:11.864379217,64427,L1
599,19742,18233221,2020-01-10 12:11:46.008618586,71707,L10
600,11873,18249741,2020-01-02 12:41:02.248963330,67454,L9
601,18423,18249741,2020-01-08 01:46:04.615009350,63714,L17
602,18071,18249741,2020-01-11 12:33:32.651435076,51003,L5
603,13338,18249741,2020-01-06 10:47:13.986502967,50006,L15
604,18270,18249741,2020-01-10 04:12:39.866655825,83357,L14
605,17401,18249741,2020-01-07 01:04:58.853565330,26251,L5
606,13505,18249741,2020-01-07 05:57:20.182128628,53161,L13
607,10852,18249741,2020-01-08 05:27:35.841938369,79624,L14
608,13425,18249741,2020-01-11 13:52:06.400520367,32975,L11
609,17600,18249741,2020-01-06 16:41:24.494674363,69703,L13
610,18892,18249741,2020-01-05 00:35:35.588259208,79821,L5
611,13917,18260597,2020-01-09 15:32:47.867306285,39548,L10
612,14751,18260597,2020-01-04 02:52:13.718188470,21317,L12
613,17215,18260597,2020-01-08 04:41:13.957232295,35958,L12
614,16574,18260597,2020-01-03 08:56:49.447922595,45606,L2
615,17615,18260597,2020-01-03 00:17:47.794129604,16492,L3
616,21760,18260597,2020-01-01 19:46:09.883730384,56447,L8
617,19526,18260597,2020-01-01 04:07:16.718432392,49904,L5
618,21962,18260597,2020-01-09 05:12:01.522074965,47512,L6
619,14437,18260597,2020-01-02 21:04:36.607854297,66663,L4
620,22073,18260597,2020-01-09 22:39:05.751687129,84881,L13
621,18546,18260597,2020-01-09 19:45:13.684039352,72714,L17
622,14597,18260597,2020-01-11 16:13:46.603788926,21268,L3
623,14945,18260597,2020-01-08 22:46:56.424099520,32040,L9
624,18607,18260597,2020-01-05 00:13:41.920481339,79521,L16
625,15709,18260597,2020-01-07 04:07:51.843239287,34304,L12
626,14348,18260597,2020-01-07 10:26:30.568338889,15838,L12
627,16722,18260597,2020-01-07 11:10:17.903894625,34551,L10
628,21046,18260597,2020-01-10 02:32:12.449792666,4306,L10
629,10218,18260597,2020-01-10 17:29:52.828685259,85387,L7
630,17347,18260597,2020-01-11 16:09:54.780063419,19996,L12
631,21477,18260597,2020-01-09 11:59:00.287828278,21627,L7
632,10438,18265067,2020-01-08 11:12:45.428083584,66436,L7
633,14902,18265067,2020-01-10 04:57:44.476786730,49484,L13
634,18102,18265067,2020-01-01 21:39:30.046345231,23702,L2
635,20272,18265067,2020-01-04 01:45:15.440279697,27970,L8
636,18761,18265067,2020-01-08 09:51:37.129847955,57125,L1
637,21236,18265067,2020-01-05 23:11:45.715911862,15114,L14
638,20936,18265067,2020-01-05 18:02:39.817871371,80087,L12
639,19408,18265067,2020-01-01 12:30:51.077323359,84809,L7
640,19821,18265067,2020-01-11 19:12:47.769737377,14222,L3
641,15631,18265067,2020-01-08 14:55:33.929587771,48485,L13
642,20523,18265067,2020-01-11 02:50:07.268883649,65319,L15
643,12211,18265067,2020-01-11 14:47:29.207252622,61476,L2
644,13881,18265067,2020-01-09 21:32:07.473778356,39616,L10
645,14699,18265067,2020-01-04 15:01:11.127733962,40941,L1
646,13258,18265067,2020-01-07 11:12:52.453044963,70592,L13
647,21354,18267123,2020-01-07 03:21:29.958533214,7664,L16
648,17587,18267123,2020-01-01 08:30:00.731766810,85357,L6
649,18094,18267123,2020-01-03 15:28:20.918773884,52241,L8
650,12936,18267123,2020-01-03 20:42:35.915115050,39435,L2
651,19680,18267123,2020-01-06 11:29:44.047483535,31759,L13
652,12115,18267123,2020-01-05 18:00:05.268721034,37809,L4
653,17577,18267123,2020-01-07 01:04:58.853565330,1617,L14
654,17140,18267123,2020-01-05 13:14:10.313033580,57705,L5
655,10537,18267123,2020-01-11 13:12:10.888690137,40064,L7
656,17430,18267123,2020-01-08 22:09:35.461419627,30030,L15
657,16451,18267123,2020-01-04 15:37:14.815838686,63515,L12
658,20589,18282864,2020-01-05 12:11:03.858850313,37918,L6
659,18351,18282864,2020-01-06 12:17:23.206764777,7666,L1
660,16803,18282864,2020-01-10 21:53:54.116594845,46139,L12
661,13662,18282864,2020-01-04 23:33:46.408651109,18254,L2
662,17052,18282864,2020-01-11 09:10:03.268558419,33977,L10
663,20740,18282864,2020-01-08 22:22:28.207171314,86732,L9
664,20926,18282864,2020-01-11 06:00:43.906008618,57724,L12
665,12102,18282864,2020-01-03 15:43:48.213675908,47214,L9
666,20570,18282864,2020-01-05 17:20:09.756890804,76533,L7
667,11007,18282864,2020-01-08 21:01:19.908935685,53893,L3
668,11776,18282864,2020-01-09 17:04:14.362143263,51686,L17
669,18302,18282864,2020-01-01 04:33:02.209935767,85498,L15
670,20439,18282864,2020-01-11 14:39:45.559801609,4545,L14
671,14552,18282864,2020-01-08 04:55:23.977559151,21201,L4
672,12150,18282864,2020-01-09 23:30:36.734693877,27249,L11
673,19125,18282864,2020-01-10 19:56:42.130254492,88246,L9
674,14389,18282864,2020-01-11 11:39:27.119277990,13014,L2
675,20765,18285673,2020-01-07 22:50:55.272786405,63762,L2
676,20606,18285673,2020-01-02 12:11:24.933734449,32339,L7
677,15131,18285673,2020-01-02 01:13:17.625823237,59762,L4
678,11989,18285673,2020-01-07 22:59:56.194812586,83093,L13
679,10534,18285673,2020-01-04 22:02:19.913814131,47516,L9
680,17461,18285673,2020-01-09 01:33:04.844296284,80502,L13
681,19801,18285673,2020-01-07 15:56:12.859582079,87868,L15
682,14940,18285673,2020-01-10 21:06:14.957313602,83906,L6
683,21170,18285673,2020-01-03 04:58:33.651516383,66945,L1
684,15494,18285673,2020-01-07 03:18:55.409382876,75072,L4
685,14839,18285673,2020-01-07 07:46:48.521017968,69180,L17
686,10875,18285673,2020-01-04 21:27:33.500284576,85777,L16
687,20942,18285673,2020-01-05 08:44:59.926823319,6731,L10
688,19768,18285673,2020-01-03 02:17:34.329620294,21834,L11
689,12237,18285673,2020-01-05 01:37:24.767867306,30774,L1
690,11760,18285673,2020-01-07 15:20:09.171477355,80080,L9
691,13807,18285673,2020-01-04 23:23:28.212049760,24308,L13
692,21555,18285673,2020-01-09 14:05:13.196194812,46359,L2
693,16456,18285673,2020-01-07 16:40:00.195137816,85605,L3
694,11840,18285673,2020-01-03 05:24:19.143019757,27394,L12
695,21323,18285673,2020-01-09 09:42:29.182860395,29903,L7
696,15379,18288044,2020-01-11 07:08:59.458492560,49831,L9
697,11399,18288044,2020-01-02 05:32:09.815432148,62164,L1
698,13378,18288044,2020-01-09 12:20:53.955606146,47421,L1
699,12762,18288044,2020-01-03 05:30:45.515895601,52532,L2
700,11562,18288044,2020-01-08 14:18:12.966907878,39366,L14
701,16499,18288044,2020-01-08 18:28:04.234490609,53509,L16
702,10272,18288044,2020-01-11 11:25:17.098951134,22653,L5
703,21891,18288044,2020-01-08 03:07:12.913244979,67572,L16
704,18785,18288044,2020-01-11 05:13:04.746727376,82253,L1
705,19064,18288044,2020-01-06 05:57:27.207090007,42357,L15
706,11272,18288044,2020-01-06 15:40:52.589641434,81405,L3
707,20562,18288044,2020-01-11 16:43:23.919017806,46482,L8
708,16599,18288044,2020-01-01 04:49:46.779412960,87868,L6
709,12320,18288044,2020-01-06 20:16:29.348727538,24561,L8
710,11212,18288044,2020-01-08 13:04:48.316123262,69185,L3
711,13597,18288044,2020-01-04 04:59:43.901130173,42915,L5
712,13062,18288044,2020-01-05 09:13:19.967477030,51935,L3
713,18643,18288044,2020-01-01 06:58:34.236929831,15430,L5
714,13269,18288044,2020-01-02 17:24:22.655500447,29984,L7
715,18213,18300033,2020-01-11 00:23:17.967314415,82417,L11
716,11138,18300033,2020-01-09 10:04:22.850638263,52100,L10
717,18175,18300033,2020-01-06 23:01:20.494349134,73689,L1
718,14702,18300033,2020-01-08 15:18:44.871940808,57578,L2
719,17497,18300033,2020-01-04 03:29:34.680868363,40562,L13
720,11632,18300033,2020-01-02 14:25:21.489551996,28161,L6
721,17078,18300033,2020-01-01 22:33:35.578502317,81685,L6
722,16122,18300033,2020-01-07 05:54:45.632978290,15783,L2
723,13657,18300033,2020-01-01 11:21:18.250264249,65426,L2
724,14314,18300848,2020-01-05 19:26:22.665257338,59726,L8
725,18010,18300848,2020-01-06 14:46:47.057484348,86156,L13
726,12596,18300848,2020-01-02 04:18:45.164647532,34069,L12
727,16640,18300848,2020-01-03 02:56:12.566875355,52562,L4
728,21077,18300848,2020-01-08 03:56:09.347101390,16917,L2
729,11457,18300848,2020-01-01 09:56:18.128303114,45274,L6
730,11559,18300848,2020-01-01 11:50:55.565493129,18596,L17
731,20339,18300848,2020-01-06 18:52:46.501341572,72998,L4
732,10426,18307886,2020-01-04 17:12:33.134401170,47650,L14
733,21716,18307886,2020-01-03 21:37:58.721847304,9261,L16
734,22260,18307886,2020-01-07 04:29:45.511017155,62045,L16
735,14210,18307886,2020-01-06 21:47:55.843564517,26738,L7
736,12912,18307886,2020-01-09 14:56:44.179201561,18141,L1
737,10590,18307886,2020-01-02 08:47:55.550857793,83158,L4
738,17554,18307886,2020-01-07 00:50:48.833238474,69474,L15
739,16244,18310304,2020-01-05 19:49:33.607610374,58089,L12
740,12665,18310304,2020-01-08 13:55:02.024554841,60456,L17
741,17209,18310304,2020-01-09 23:02:16.694040165,15734,L4
742,13878,18310304,2020-01-01 05:05:14.074314984,39648,L9
743,21945,18310304,2020-01-03 12:21:36.105374420,71112,L10
744,12932,18310304,2020-01-10 07:05:14.659728433,56595,L16
745,16700,18310304,2020-01-05 13:06:26.665582567,43528,L8
746,18618,18310304,2020-01-04 22:29:22.679892674,57653,L8
747,17021,18310304,2020-01-09 21:55:18.416131392,33478,L5
748,17970,18310304,2020-01-01 05:46:26.860720383,19121,L10
749,18867,18310304,2020-01-10 05:00:19.025937068,84221,L16
750,21098,18310304,2020-01-05 12:20:04.780876494,5751,L1
751,19246,18310304,2020-01-03 18:40:14.830474022,77437,L15
752,13375,18310304,2020-01-07 10:21:21.470038214,83884,L11
753,19081,18321718,2020-01-04 18:27:15.059760956,57100,L16
754,17880,18321718,2020-01-01 23:39:16.581835921,28930,L15
755,13872,18321718,2020-01-10 22:02:55.038621026,67449,L4
756,12729,18321718,2020-01-07 22:14:51.584681681,89243,L9
757,21442,18321718,2020-01-04 13:27:10.083746646,39851,L4
758,10925,18321718,2020-01-05 00:17:33.744206846,71334,L4
759,17200,18321718,2020-01-08 18:53:49.725993983,25065,L11
760,19791,18321718,2020-01-02 01:10:43.076672900,62268,L15
761,20473,18321718,2020-01-11 01:19:58.048621839,78236,L11
762,20583,18321718,2020-01-03 17:46:09.298316936,18995,L2
763,20413,18321718,2020-01-02 20:11:48.350272379,83033,L2
764,21372,18321718,2020-01-10 22:41:33.275876087,8847,L3
765,17438,18321718,2020-01-08 08:18:53.360435807,8042,L10
766,20611,18321718,2020-01-03 03:19:23.509228392,61615,L13
767,13800,18323900,2020-01-11 02:05:02.658752744,67337,L17
768,12818,18323900,2020-01-10 06:33:02.795349215,28817,L3
769,13037,18323900,2020-01-04 15:29:31.168387673,88120,L1
770,15194,18323900,2020-01-08 13:52:27.475404504,29548,L2
771,17520,18323900,2020-01-04 00:25:24.416619237,87952,L16
